longitude,latitude,altitud
-1.24873201,39.65320401,10.6448
-1.24793201,39.65400401,10.6456
-1.24713201,39.65480401,10.6464
-1.24633201,39.65560401,10.6472
-1.24553201,39.65640401,10.648
-1.24473201,39.65720401,10.6488
-1.24393201,39.65800401,10.6496
-1.24313201,39.65880401,10.6504
-1.24233201,39.65960401,10.6512
-1.24153201,39.66040401,10.652
-1.24073201,39.66120401,10.6528
-1.23993201,39.66200401,10.6536
-1.23913201,39.66280401,10.6544
-1.23833201,39.66360401,10.6552
-1.23753201,39.66440401,10.656
-1.23673201,39.66520401,10.6568
-1.23593201,39.66600401,10.6576
-1.23513201,39.66680401,10.6584
-1.23433201,39.66760401,10.6592
-1.23353201,39.66840401,10.66
-1.23273201,39.66920401,10.6608
-1.23193201,39.67000401,10.6616
-1.23113201,39.67080401,10.6624
-1.23033201,39.67160401,10.6632
-1.22953201,39.67240401,10.664
-1.22873201,39.67320401,10.6648
-1.22793201,39.67400401,10.6656
-1.22713201,39.67480401,10.6664
-1.22633201,39.67560401,10.6672
-1.22553201,39.67640401,10.668
-1.22473201,39.67720401,10.6688
-1.22393201,39.67800401,10.6696
-1.22313201,39.67880401,10.6704
-1.22233201,39.67960401,10.6712
-1.22153201,39.68040401,10.672
-1.22073201,39.68120401,10.6728
-1.21993201,39.68200401,10.6736
-1.21913201,39.68280401,10.6744
-1.21833201,39.68360401,10.6752
-1.21753201,39.68440401,10.676
-1.21673201,39.68520401,10.6768
-1.21593201,39.68600401,10.6776
-1.21513201,39.68680401,10.6784
-1.21433201,39.68760401,10.6792
-1.21353201,39.68840401,10.68
-1.21273201,39.68920401,10.6808
-1.21193201,39.69000401,10.6816
-1.21113201,39.69080401,10.6824
-1.21033201,39.69160401,10.6832
-1.20953201,39.69240401,10.684
-1.20873201,39.69320401,10.6848
-1.20793201,39.69400401,10.6856
-1.20713201,39.69480401,10.6864
-1.20633201,39.69560401,10.6872
-1.20553201,39.69640401,10.688
-1.20473201,39.69720401,10.6888
-1.20393201,39.69800401,10.6896
-1.20313201,39.69880401,10.6904
-1.20233201,39.69960401,10.6912
-1.20153201,39.70040401,10.692
-1.20073201,39.70120401,10.6928
-1.19993201,39.70200401,10.6936
-1.19913201,39.70280401,10.6944
-1.19833201,39.70360401,10.6952
-1.19753201,39.70440401,10.696
-1.19673201,39.70520401,10.6968
-1.19593201,39.70600401,10.6976
-1.19513201,39.70680401,10.6984
-1.19433201,39.70760401,10.6992
-1.19353201,39.70840401,10.7
-1.19273201,39.70920401,10.7008
-1.19193201,39.71000401,10.7016
-1.19113201,39.71080401,10.7024
-1.19033201,39.71160401,10.7032
-1.18953201,39.71240401,10.704
-1.18873201,39.71320401,10.7048
-1.18793201,39.71400401,10.7056
-1.18713201,39.71480401,10.7064
-1.18633201,39.71560401,10.7072
-1.18553201,39.71640401,10.708
-1.18473201,39.71720401,10.7088
-1.18393201,39.71800401,10.7096
-1.18313201,39.71880401,10.7104
-1.18233201,39.71960401,10.7112
-1.18153201,39.72040401,10.712
-1.18073201,39.72120401,10.7128
-1.17993201,39.72200401,10.7136
-1.17913201,39.72280401,10.7144
-1.17833201,39.72360401,10.7152
-1.17753201,39.72440401,10.716
-1.17673201,39.72520401,10.7168
-1.17593201,39.72600401,10.7176
-1.17513201,39.72680401,10.7184
-1.17433201,39.72760401,10.7192
-1.17353201,39.72840401,10.72
-1.17273201,39.72920401,10.7208
-1.17193201,39.73000401,10.7216
-1.17113201,39.73080401,10.7224
-1.17033201,39.73160401,10.7232
-1.16953201,39.73240401,10.724
-1.16873201,39.73320401,10.7248
-1.16793201,39.73400401,10.7256
-1.16713201,39.73480401,10.7264
-1.16633201,39.73560401,10.7272
-1.16553201,39.73640401,10.728
-1.16473201,39.73720401,10.7288
-1.16393201,39.73800401,10.7296
-1.16313201,39.73880401,10.7304
-1.16233201,39.73960401,10.7312
-1.16153201,39.74040401,10.732
-1.16073201,39.74120401,10.7328
-1.15993201,39.74200401,10.7336
-1.15913201,39.74280401,10.7344
-1.15833201,39.74360401,10.7352
-1.15753201,39.74440401,10.736
-1.15673201,39.74520401,10.7368
-1.15593201,39.74600401,10.7376
-1.15513201,39.74680401,10.7384
-1.15433201,39.74760401,10.7392
-1.15353201,39.74840401,10.74
-1.15273201,39.74920401,10.7408
-1.15193201,39.75000401,10.7416
-1.15113201,39.75080401,10.7424
-1.15033201,39.75160401,10.7432
-1.14953201,39.75240401,10.744
-1.14873201,39.75320401,10.7448
-1.14793201,39.75400401,10.7456
-1.14713201,39.75480401,10.7464
-1.14633201,39.75560401,10.7472
-1.14553201,39.75640401,10.748
-1.14473201,39.75720401,10.7488
-1.14393201,39.75800401,10.7496
-1.14313201,39.75880401,10.7504
-1.14233201,39.75960401,10.7512
-1.14153201,39.76040401,10.752
-1.14073201,39.76120401,10.7528
-1.13993201,39.76200401,10.7536
-1.13913201,39.76280401,10.7544
-1.13833201,39.76360401,10.7552
-1.13753201,39.76440401,10.756
-1.13673201,39.76520401,10.7568
-1.13593201,39.76600401,10.7576
-1.13513201,39.76680401,10.7584
-1.13433201,39.76760401,10.7592
-1.13353201,39.76840401,10.76
-1.13273201,39.76920401,10.7608
-1.13193201,39.77000401,10.7616
-1.13113201,39.77080401,10.7624
-1.13033201,39.77160401,10.7632
-1.12953201,39.77240401,10.764
-1.12873201,39.77320401,10.7648
-1.12793201,39.77400401,10.7656
-1.12713201,39.77480401,10.7664
-1.12633201,39.77560401,10.7672
-1.12553201,39.77640401,10.768
-1.12473201,39.77720401,10.7688
-1.12393201,39.77800401,10.7696
-1.12313201,39.77880401,10.7704
-1.12233201,39.77960401,10.7712
-1.12153201,39.78040401,10.772
-1.12073201,39.78120401,10.7728
-1.11993201,39.78200401,10.7736
-1.11913201,39.78280401,10.7744
-1.11833201,39.78360401,10.7752
-1.11753201,39.78440401,10.776
-1.11673201,39.78520401,10.7768
-1.11593201,39.78600401,10.7776
-1.11513201,39.78680401,10.7784
-1.11433201,39.78760401,10.7792
-1.11353201,39.78840401,10.78
-1.11273201,39.78920401,10.7808
-1.11193201,39.79000401,10.7816
-1.11113201,39.79080401,10.7824
-1.11033201,39.79160401,10.7832
-1.10953201,39.79240401,10.784
-1.10873201,39.79320401,10.7848
-1.10793201,39.79400401,10.7856
-1.10713201,39.79480401,10.7864
-1.10633201,39.79560401,10.7872
-1.10553201,39.79640401,10.788
-1.10473201,39.79720401,10.7888
-1.10393201,39.79800401,10.7896
-1.10313201,39.79880401,10.7904
-1.10233201,39.79960401,10.7912
-1.10153201,39.80040401,10.792
-1.10073201,39.80120401,10.7928
-1.09993201,39.80200401,10.7936
-1.09913201,39.80280401,10.7944
-1.09833201,39.80360401,10.7952
-1.09753201,39.80440401,10.796
-1.09673201,39.80520401,10.7968
-1.09593201,39.80600401,10.7976
-1.09513201,39.80680401,10.7984
-1.09433201,39.80760401,10.7992
-1.09353201,39.80840401,10.8
-1.09273201,39.80920401,10.8008
-1.09193201,39.81000401,10.8016
-1.09113201,39.81080401,10.8024
-1.09033201,39.81160401,10.8032
-1.08953201,39.81240401,10.804
-1.08873201,39.81320401,10.8048
-1.08793201,39.81400401,10.8056
-1.08713201,39.81480401,10.8064
-1.08633201,39.81560401,10.8072
-1.08553201,39.81640401,10.808
-1.08473201,39.81720401,10.8088
-1.08393201,39.81800401,10.8096
-1.08313201,39.81880401,10.8104
-1.08233201,39.81960401,10.8112
-1.08153201,39.82040401,10.812
-1.08073201,39.82120401,10.8128
-1.07993201,39.82200401,10.8136
-1.07913201,39.82280401,10.8144
-1.07833201,39.82360401,10.8152
-1.07753201,39.82440401,10.816
-1.07673201,39.82520401,10.8168
-1.07593201,39.82600401,10.8176
-1.07513201,39.82680401,10.8184
-1.07433201,39.82760401,10.8192
-1.07353201,39.82840401,10.82
-1.07273201,39.82920401,10.8208
-1.07193201,39.83000401,10.8216
-1.07113201,39.83080401,10.8224
-1.07033201,39.83160401,10.8232
-1.06953201,39.83240401,10.824
-1.06873201,39.83320401,10.8248
-1.06793201,39.83400401,10.8256
-1.06713201,39.83480401,10.8264
-1.06633201,39.83560401,10.8272
-1.06553201,39.83640401,10.828
-1.06473201,39.83720401,10.8288
-1.06393201,39.83800401,10.8296
-1.06313201,39.83880401,10.8304
-1.06233201,39.83960401,10.8312
-1.06153201,39.84040401,10.832
-1.06073201,39.84120401,10.8328
-1.05993201,39.84200401,10.8336
-1.05913201,39.84280401,10.8344
-1.05833201,39.84360401,10.8352
-1.05753201,39.84440401,10.836
-1.05673201,39.84520401,10.8368
-1.05593201,39.84600401,10.8376
-1.05513201,39.84680401,10.8384
-1.05433201,39.84760401,10.8392
-1.05353201,39.84840401,10.84
-1.05273201,39.84920401,10.8408
-1.05193201,39.85000401,10.8416
-1.05113201,39.85080401,10.8424
-1.05033201,39.85160401,10.8432
-1.04953201,39.85240401,10.844
-1.04873201,39.85320401,10.8448
-1.04793201,39.85400401,10.8456
-1.04713201,39.85480401,10.8464
-1.04633201,39.85560401,10.8472
-1.04553201,39.85640401,10.848
-1.04473201,39.85720401,10.8488
-1.04393201,39.85800401,10.8496
-1.04313201,39.85880401,10.8504
-1.04233201,39.85960401,10.8512
-1.04153201,39.86040401,10.852
-1.04073201,39.86120401,10.8528
-1.03993201,39.86200401,10.8536
-1.03913201,39.86280401,10.8544
-1.03833201,39.86360401,10.8552
-1.03753201,39.86440401,10.856
-1.03673201,39.86520401,10.8568
-1.03593201,39.86600401,10.8576
-1.03513201,39.86680401,10.8584
-1.03433201,39.86760401,10.8592
-1.03353201,39.86840401,10.86
-1.03273201,39.86920401,10.8608
-1.03193201,39.87000401,10.8616
-1.03113201,39.87080401,10.8624
-1.03033201,39.87160401,10.8632
-1.02953201,39.87240401,10.864
-1.02873201,39.87320401,10.8648
-1.02793201,39.87400401,10.8656
-1.02713201,39.87480401,10.8664
-1.02633201,39.87560401,10.8672
-1.02553201,39.87640401,10.868
-1.02473201,39.87720401,10.8688
-1.02393201,39.87800401,10.8696
-1.02313201,39.87880401,10.8704
-1.02233201,39.87960401,10.8712
-1.02153201,39.88040401,10.872
-1.02073201,39.88120401,10.8728
-1.01993201,39.88200401,10.8736
-1.01913201,39.88280401,10.8744
-1.01833201,39.88360401,10.8752
-1.01753201,39.88440401,10.876
-1.01673201,39.88520401,10.8768
-1.01593201,39.88600401,10.8776
-1.01513201,39.88680401,10.8784
-1.01433201,39.88760401,10.8792
-1.01353201,39.88840401,10.88
-1.01273201,39.88920401,10.8808
-1.01193201,39.89000401,10.8816
-1.01113201,39.89080401,10.8824
-1.01033201,39.89160401,10.8832
-1.00953201,39.89240401,10.884
-1.00873201,39.89320401,10.8848
-1.00793201,39.89400401,10.8856
-1.00713201,39.89480401,10.8864
-1.00633201,39.89560401,10.8872
-1.00553201,39.89640401,10.888
-1.00473201,39.89720401,10.8888
-1.00393201,39.89800401,10.8896
-1.00313201,39.89880401,10.8904
-1.00233201,39.89960401,10.8912
-1.00153201,39.90040401,10.892
-1.00073201,39.90120401,10.8928
-0.99993201,39.90200401,10.8936
-0.99913201,39.90280401,10.8944
-0.99833201,39.90360401,10.8952
-0.99753201,39.90440401,10.896
-0.99673201,39.90520401,10.8968
-0.99593201,39.90600401,10.8976
-0.99513201,39.90680401,10.8984
-0.99433201,39.90760401,10.8992
-0.99353201,39.90840401,10.9
-0.99273201,39.90920401,10.9008
-0.99193201,39.91000401,10.9016
-0.99113201,39.91080401,10.9024
-0.99033201,39.91160401,10.9032
-0.98953201,39.91240401,10.904
-0.98873201,39.91320401,10.9048
-0.98793201,39.91400401,10.9056
-0.98713201,39.91480401,10.9064
-0.98633201,39.91560401,10.9072
-0.98553201,39.91640401,10.908
-0.98473201,39.91720401,10.9088
-0.98393201,39.91800401,10.9096
-0.98313201,39.91880401,10.9104
-0.98233201,39.91960401,10.9112
-0.98153201,39.92040401,10.912
-0.98073201,39.92120401,10.9128
-0.97993201,39.92200401,10.9136
-0.97913201,39.92280401,10.9144
-0.97833201,39.92360401,10.9152
-0.97753201,39.92440401,10.916
-0.97673201,39.92520401,10.9168
-0.97593201,39.92600401,10.9176
-0.97513201,39.92680401,10.9184
-0.97433201,39.92760401,10.9192
-0.97353201,39.92840401,10.92
-0.97273201,39.92920401,10.9208
-0.97193201,39.93000401,10.9216
-0.97113201,39.93080401,10.9224
-0.97033201,39.93160401,10.9232
-0.96953201,39.93240401,10.924
-0.96873201,39.93320401,10.9248
-0.96793201,39.93400401,10.9256
-0.96713201,39.93480401,10.9264
-0.96633201,39.93560401,10.9272
-0.96553201,39.93640401,10.928
-0.96473201,39.93720401,10.9288
-0.96393201,39.93800401,10.9296
-0.96313201,39.93880401,10.9304
-0.96233201,39.93960401,10.9312
-0.96153201,39.94040401,10.932
-0.96073201,39.94120401,10.9328
-0.95993201,39.94200401,10.9336
-0.95913201,39.94280401,10.9344
-0.95833201,39.94360401,10.9352
-0.95753201,39.94440401,10.936
-0.95673201,39.94520401,10.9368
-0.95593201,39.94600401,10.9376
-0.95513201,39.94680401,10.9384
-0.95433201,39.94760401,10.9392
-0.95353201,39.94840401,10.94
-0.95273201,39.94920401,10.9408
-0.95193201,39.95000401,10.9416
-0.95113201,39.95080401,10.9424
-0.95033201,39.95160401,10.9432
-0.94953201,39.95240401,10.944
-0.94873201,39.95320401,10.9448
-0.94793201,39.95400401,10.9456
-0.94713201,39.95480401,10.9464
-0.94633201,39.95560401,10.9472
-0.94553201,39.95640401,10.948
-0.94473201,39.95720401,10.9488
-0.94393201,39.95800401,10.9496
-0.94313201,39.95880401,10.9504
-0.94233201,39.95960401,10.9512
-0.94153201,39.96040401,10.952
-0.94073201,39.96120401,10.9528
-0.93993201,39.96200401,10.9536
-0.93913201,39.96280401,10.9544
-0.93833201,39.96360401,10.9552
-0.93753201,39.96440401,10.956
-0.93673201,39.96520401,10.9568
-0.93593201,39.96600401,10.9576
-0.93513201,39.96680401,10.9584
-0.93433201,39.96760401,10.9592
-0.93353201,39.96840401,10.96
-0.93273201,39.96920401,10.9608
-0.93193201,39.97000401,10.9616
-0.93113201,39.97080401,10.9624
-0.93033201,39.97160401,10.9632
-0.92953201,39.97240401,10.964
-0.92873201,39.97320401,10.9648
-0.92793201,39.97400401,10.9656
-0.92713201,39.97480401,10.9664
-0.92633201,39.97560401,10.9672
-0.92553201,39.97640401,10.968
-0.92473201,39.97720401,10.9688
-0.92393201,39.97800401,10.9696
-0.92313201,39.97880401,10.9704
-0.92233201,39.97960401,10.9712
-0.92153201,39.98040401,10.972
-0.92073201,39.98120401,10.9728
-0.91993201,39.98200401,10.9736
-0.91913201,39.98280401,10.9744
-0.91833201,39.98360401,10.9752
-0.91753201,39.98440401,10.976
-0.91673201,39.98520401,10.9768
-0.91593201,39.98600401,10.9776
-0.91513201,39.98680401,10.9784
-0.91433201,39.98760401,10.9792
-0.91353201,39.98840401,10.98
-0.91273201,39.98920401,10.9808
-0.91193201,39.99000401,10.9816
-0.91113201,39.99080401,10.9824
-0.91033201,39.99160401,10.9832
-0.90953201,39.99240401,10.984
-0.90873201,39.99320401,10.9848
-0.90793201,39.99400401,10.9856
-0.90713201,39.99480401,10.9864
-0.90633201,39.99560401,10.9872
-0.90553201,39.99640401,10.988
-0.90473201,39.99720401,10.9888
-0.90393201,39.99800401,10.9896
-0.90313201,39.99880401,10.9904
-0.90233201,39.99960401,10.9912
-0.90153201,40.00040401,10.992
-0.90073201,40.00120401,10.9928
-0.89993201,40.00200401,10.9936
-0.89913201,40.00280401,10.9944
-0.89833201,40.00360401,10.9952
-0.89753201,40.00440401,10.996
-0.89673201,40.00520401,10.9968
-0.89593201,40.00600401,10.9976
-0.89513201,40.00680401,10.9984
-0.89433201,40.00760401,10.9992
-0.89353201,40.00840401,11.0
-0.89273201,40.00920401,11.0008
-0.89193201,40.01000401,11.0016
-0.89113201,40.01080401,11.0024
-0.89033201,40.01160401,11.0032
-0.88953201,40.01240401,11.004
-0.88873201,40.01320401,11.0048
-0.88793201,40.01400401,11.0056
-0.88713201,40.01480401,11.0064
-0.88633201,40.01560401,11.0072
-0.88553201,40.01640401,11.008
-0.88473201,40.01720401,11.0088
-0.88393201,40.01800401,11.0096
-0.88313201,40.01880401,11.0104
-0.88233201,40.01960401,11.0112
-0.88153201,40.02040401,11.012
-0.88073201,40.02120401,11.0128
-0.87993201,40.02200401,11.0136
-0.87913201,40.02280401,11.0144
-0.87833201,40.02360401,11.0152
-0.87753201,40.02440401,11.016
-0.87673201,40.02520401,11.0168
-0.87593201,40.02600401,11.0176
-0.87513201,40.02680401,11.0184
-0.87433201,40.02760401,11.0192
-0.87353201,40.02840401,11.02
-0.87273201,40.02920401,11.0208
-0.87193201,40.03000401,11.0216
-0.87113201,40.03080401,11.0224
-0.87033201,40.03160401,11.0232
-0.86953201,40.03240401,11.024
-0.86873201,40.03320401,11.0248
-0.86793201,40.03400401,11.0256
-0.86713201,40.03480401,11.0264
-0.86633201,40.03560401,11.0272
-0.86553201,40.03640401,11.028
-0.86473201,40.03720401,11.0288
-0.86393201,40.03800401,11.0296
-0.86313201,40.03880401,11.0304
-0.86233201,40.03960401,11.0312
-0.86153201,40.04040401,11.032
-0.86073201,40.04120401,11.0328
-0.85993201,40.04200401,11.0336
-0.85913201,40.04280401,11.0344
-0.85833201,40.04360401,11.0352
-0.85753201,40.04440401,11.036
-0.85673201,40.04520401,11.0368
-0.85593201,40.04600401,11.0376
-0.85513201,40.04680401,11.0384
-0.85433201,40.04760401,11.0392
-0.85353201,40.04840401,11.04
-0.85273201,40.04920401,11.0408
-0.85193201,40.05000401,11.0416
-0.85113201,40.05080401,11.0424
-0.85033201,40.05160401,11.0432
-0.84953201,40.05240401,11.044
-0.84873201,40.05320401,11.0448
-0.84793201,40.05400401,11.0456
-0.84713201,40.05480401,11.0464
-0.84633201,40.05560401,11.0472
-0.84553201,40.05640401,11.048
-0.84473201,40.05720401,11.0488
-0.84393201,40.05800401,11.0496
-0.84313201,40.05880401,11.0504
-0.84233201,40.05960401,11.0512
-0.84153201,40.06040401,11.052
-0.84073201,40.06120401,11.0528
-0.83993201,40.06200401,11.0536
-0.83913201,40.06280401,11.0544
-0.83833201,40.06360401,11.0552
-0.83753201,40.06440401,11.056
-0.83673201,40.06520401,11.0568
-0.83593201,40.06600401,11.0576
-0.83513201,40.06680401,11.0584
-0.83433201,40.06760401,11.0592
-0.83353201,40.06840401,11.06
-0.83273201,40.06920401,11.0608
-0.83193201,40.07000401,11.0616
-0.83113201,40.07080401,11.0624
-0.83033201,40.07160401,11.0632
-0.82953201,40.07240401,11.064
-0.82873201,40.07320401,11.0648
-0.82793201,40.07400401,11.0656
-0.82713201,40.07480401,11.0664
-0.82633201,40.07560401,11.0672
-0.82553201,40.07640401,11.068
-0.82473201,40.07720401,11.0688
-0.82393201,40.07800401,11.0696
-0.82313201,40.07880401,11.0704
-0.82233201,40.07960401,11.0712
-0.82153201,40.08040401,11.072
-0.82073201,40.08120401,11.0728
-0.81993201,40.08200401,11.0736
-0.81913201,40.08280401,11.0744
-0.81833201,40.08360401,11.0752
-0.81753201,40.08440401,11.076
-0.81673201,40.08520401,11.0768
-0.81593201,40.08600401,11.0776
-0.81513201,40.08680401,11.0784
-0.81433201,40.08760401,11.0792
-0.81353201,40.08840401,11.08
-0.81273201,40.08920401,11.0808
-0.81193201,40.09000401,11.0816
-0.81113201,40.09080401,11.0824
-0.81033201,40.09160401,11.0832
-0.80953201,40.09240401,11.084
-0.80873201,40.09320401,11.0848
-0.80793201,40.09400401,11.0856
-0.80713201,40.09480401,11.0864
-0.80633201,40.09560401,11.0872
-0.80553201,40.09640401,11.088
-0.80473201,40.09720401,11.0888
-0.80393201,40.09800401,11.0896
-0.80313201,40.09880401,11.0904
-0.80233201,40.09960401,11.0912
-0.80153201,40.10040401,11.092
-0.80073201,40.10120401,11.0928
-0.79993201,40.10200401,11.0936
-0.79913201,40.10280401,11.0944
-0.79833201,40.10360401,11.0952
-0.79753201,40.10440401,11.096
-0.79673201,40.10520401,11.0968
-0.79593201,40.10600401,11.0976
-0.79513201,40.10680401,11.0984
-0.79433201,40.10760401,11.0992
-0.79353201,40.10840401,11.1
-0.79273201,40.10920401,11.1008
-0.79193201,40.11000401,11.1016
-0.79113201,40.11080401,11.1024
-0.79033201,40.11160401,11.1032
-0.78953201,40.11240401,11.104
-0.78873201,40.11320401,11.1048
-0.78793201,40.11400401,11.1056
-0.78713201,40.11480401,11.1064
-0.78633201,40.11560401,11.1072
-0.78553201,40.11640401,11.108
-0.78473201,40.11720401,11.1088
-0.78393201,40.11800401,11.1096
-0.78313201,40.11880401,11.1104
-0.78233201,40.11960401,11.1112
-0.78153201,40.12040401,11.112
-0.78073201,40.12120401,11.1128
-0.77993201,40.12200401,11.1136
-0.77913201,40.12280401,11.1144
-0.77833201,40.12360401,11.1152
-0.77753201,40.12440401,11.116
-0.77673201,40.12520401,11.1168
-0.77593201,40.12600401,11.1176
-0.77513201,40.12680401,11.1184
-0.77433201,40.12760401,11.1192
-0.77353201,40.12840401,11.12
-0.77273201,40.12920401,11.1208
-0.77193201,40.13000401,11.1216
-0.77113201,40.13080401,11.1224
-0.77033201,40.13160401,11.1232
-0.76953201,40.13240401,11.124
-0.76873201,40.13320401,11.1248
-0.76793201,40.13400401,11.1256
-0.76713201,40.13480401,11.1264
-0.76633201,40.13560401,11.1272
-0.76553201,40.13640401,11.128
-0.76473201,40.13720401,11.1288
-0.76393201,40.13800401,11.1296
-0.76313201,40.13880401,11.1304
-0.76233201,40.13960401,11.1312
-0.76153201,40.14040401,11.132
-0.76073201,40.14120401,11.1328
-0.75993201,40.14200401,11.1336
-0.75913201,40.14280401,11.1344
-0.75833201,40.14360401,11.1352
-0.75753201,40.14440401,11.136
-0.75673201,40.14520401,11.1368
-0.75593201,40.14600401,11.1376
-0.75513201,40.14680401,11.1384
-0.75433201,40.14760401,11.1392
-0.75353201,40.14840401,11.14
-0.75273201,40.14920401,11.1408
-0.75193201,40.15000401,11.1416
-0.75113201,40.15080401,11.1424
-0.75033201,40.15160401,11.1432
-0.74953201,40.15240401,11.144
-0.74873201,40.15320401,11.1448
-0.74793201,40.15400401,11.1456
-0.74713201,40.15480401,11.1464
-0.74633201,40.15560401,11.1472
-0.74553201,40.15640401,11.148
-0.74473201,40.15720401,11.1488
-0.74393201,40.15800401,11.1496
-0.74313201,40.15880401,11.1504
-0.74233201,40.15960401,11.1512
-0.74153201,40.16040401,11.152
-0.74073201,40.16120401,11.1528
-0.73993201,40.16200401,11.1536
-0.73913201,40.16280401,11.1544
-0.73833201,40.16360401,11.1552
-0.73753201,40.16440401,11.156
-0.73673201,40.16520401,11.1568
-0.73593201,40.16600401,11.1576
-0.73513201,40.16680401,11.1584
-0.73433201,40.16760401,11.1592
-0.73353201,40.16840401,11.16
-0.73273201,40.16920401,11.1608
-0.73193201,40.17000401,11.1616
-0.73113201,40.17080401,11.1624
-0.73033201,40.17160401,11.1632
-0.72953201,40.17240401,11.164
-0.72873201,40.17320401,11.1648
-0.72793201,40.17400401,11.1656
-0.72713201,40.17480401,11.1664
-0.72633201,40.17560401,11.1672
-0.72553201,40.17640401,11.168
-0.72473201,40.17720401,11.1688
-0.72393201,40.17800401,11.1696
-0.72313201,40.17880401,11.1704
-0.72233201,40.17960401,11.1712
-0.72153201,40.18040401,11.172
-0.72073201,40.18120401,11.1728
-0.71993201,40.18200401,11.1736
-0.71913201,40.18280401,11.1744
-0.71833201,40.18360401,11.1752
-0.71753201,40.18440401,11.176
-0.71673201,40.18520401,11.1768
-0.71593201,40.18600401,11.1776
-0.71513201,40.18680401,11.1784
-0.71433201,40.18760401,11.1792
-0.71353201,40.18840401,11.18
-0.71273201,40.18920401,11.1808
-0.71193201,40.19000401,11.1816
-0.71113201,40.19080401,11.1824
-0.71033201,40.19160401,11.1832
-0.70953201,40.19240401,11.184
-0.70873201,40.19320401,11.1848
-0.70793201,40.19400401,11.1856
-0.70713201,40.19480401,11.1864
-0.70633201,40.19560401,11.1872
-0.70553201,40.19640401,11.188
-0.70473201,40.19720401,11.1888
-0.70393201,40.19800401,11.1896
-0.70313201,40.19880401,11.1904
-0.70233201,40.19960401,11.1912
-0.70153201,40.20040401,11.192
-0.70073201,40.20120401,11.1928
-0.69993201,40.20200401,11.1936
-0.69913201,40.20280401,11.1944
-0.69833201,40.20360401,11.1952
-0.69753201,40.20440401,11.196
-0.69673201,40.20520401,11.1968
-0.69593201,40.20600401,11.1976
-0.69513201,40.20680401,11.1984
-0.69433201,40.20760401,11.1992
-0.69353201,40.20840401,11.2
-0.69273201,40.20920401,11.2008
-0.69193201,40.21000401,11.2016
-0.69113201,40.21080401,11.2024
-0.69033201,40.21160401,11.2032
-0.68953201,40.21240401,11.204
-0.68873201,40.21320401,11.2048
-0.68793201,40.21400401,11.2056
-0.68713201,40.21480401,11.2064
-0.68633201,40.21560401,11.2072
-0.68553201,40.21640401,11.208
-0.68473201,40.21720401,11.2088
-0.68393201,40.21800401,11.2096
-0.68313201,40.21880401,11.2104
-0.68233201,40.21960401,11.2112
-0.68153201,40.22040401,11.212
-0.68073201,40.22120401,11.2128
-0.67993201,40.22200401,11.2136
-0.67913201,40.22280401,11.2144
-0.67833201,40.22360401,11.2152
-0.67753201,40.22440401,11.216
-0.67673201,40.22520401,11.2168
-0.67593201,40.22600401,11.2176
-0.67513201,40.22680401,11.2184
-0.67433201,40.22760401,11.2192
-0.67353201,40.22840401,11.22
-0.67273201,40.22920401,11.2208
-0.67193201,40.23000401,11.2216
-0.67113201,40.23080401,11.2224
-0.67033201,40.23160401,11.2232
-0.66953201,40.23240401,11.224
-0.66873201,40.23320401,11.2248
-0.66793201,40.23400401,11.2256
-0.66713201,40.23480401,11.2264
-0.66633201,40.23560401,11.2272
-0.66553201,40.23640401,11.228
-0.66473201,40.23720401,11.2288
-0.66393201,40.23800401,11.2296
-0.66313201,40.23880401,11.2304
-0.66233201,40.23960401,11.2312
-0.66153201,40.24040401,11.232
-0.66073201,40.24120401,11.2328
-0.65993201,40.24200401,11.2336
-0.65913201,40.24280401,11.2344
-0.65833201,40.24360401,11.2352
-0.65753201,40.24440401,11.236
-0.65673201,40.24520401,11.2368
-0.65593201,40.24600401,11.2376
-0.65513201,40.24680401,11.2384
-0.65433201,40.24760401,11.2392
-0.65353201,40.24840401,11.24
-0.65273201,40.24920401,11.2408
-0.65193201,40.25000401,11.2416
-0.65113201,40.25080401,11.2424
-0.65033201,40.25160401,11.2432
-0.64953201,40.25240401,11.244
-0.64873201,40.25320401,11.2448
-0.64793201,40.25400401,11.2456
-0.64713201,40.25480401,11.2464
-0.64633201,40.25560401,11.2472
-0.64553201,40.25640401,11.248
-0.64473201,40.25720401,11.2488
-0.64393201,40.25800401,11.2496
-0.64313201,40.25880401,11.2504
-0.64233201,40.25960401,11.2512
-0.64153201,40.26040401,11.252
-0.64073201,40.26120401,11.2528
-0.63993201,40.26200401,11.2536
-0.63913201,40.26280401,11.2544
-0.63833201,40.26360401,11.2552
-0.63753201,40.26440401,11.256
-0.63673201,40.26520401,11.2568
-0.63593201,40.26600401,11.2576
-0.63513201,40.26680401,11.2584
-0.63433201,40.26760401,11.2592
-0.63353201,40.26840401,11.26
-0.63273201,40.26920401,11.2608
-0.63193201,40.27000401,11.2616
-0.63113201,40.27080401,11.2624
-0.63033201,40.27160401,11.2632
-0.62953201,40.27240401,11.264
-0.62873201,40.27320401,11.2648
-0.62793201,40.27400401,11.2656
-0.62713201,40.27480401,11.2664
-0.62633201,40.27560401,11.2672
-0.62553201,40.27640401,11.268
-0.62473201,40.27720401,11.2688
-0.62393201,40.27800401,11.2696
-0.62313201,40.27880401,11.2704
-0.62233201,40.27960401,11.2712
-0.62153201,40.28040401,11.272
